"","term","estimate"
"352","log10Dref",2.46205320803644
"353","zT",27.999567261417
"354","zRH",214.114896870706
"355","log10Dref",2.32472593410488
"356","zT",29.3947904648391
"357","zRH",263.635225981669
"358","log10Dref",2.43170536536308
"359","zT",28.6619299824765
"360","zRH",209.290214682535
"361","log10Dref",2.26113422382321
"362","zT",30.1825543069132
"363","zRH",237.337198975962
"364","log10Dref",2.29002604328554
"365","zT",28.2762652781653
"366","zRH",518.619924544974
"367","log10Dref",2.31627320739918
"368","zT",29.5533381322422
"369","zRH",207.611904372121
"370","log10Dref",2.18433062195215
"371","zT",29.7889896107315
"372","zRH",372.270178133246
"373","log10Dref",2.35461593016728
"374","zT",28.4321400682156
"375","zRH",288.792258504121
"376","log10Dref",2.48574837668487
"377","zT",27.863728997961
"378","zRH",288.287767128036
"379","log10Dref",2.47817278738403
"380","zT",28.8251590486099
"381","zRH",149.145769157207
"382","log10Dref",2.34398745746117
"383","zT",28.958343772714
"384","zRH",337.992621631064
"385","log10Dref",2.37383939546937
"386","zT",29.568519063608
"387","zRH",261.485570735312
"388","log10Dref",2.44228565989101
"389","zT",28.7323826838998
"390","zRH",179.071742577908
"391","log10Dref",2.16614030404343
"392","zT",30.251399182648
"393","zRH",1039.18541943059
"394","log10Dref",2.37514830585174
"395","zT",28.872961653439
"396","zRH",182.196957062913
"397","log10Dref",2.40988940491106
"398","zT",28.0547503960801
"399","zRH",321.353198715591
"400","log10Dref",2.12042008668923
"401","zT",29.6887656574805
"402","zRH",950.2351868119
"403","log10Dref",2.29469344299788
"404","zT",29.094966132972
"405","zRH",400.645376160924
"406","log10Dref",2.41063996349343
"407","zT",28.2730744524063
"408","zRH",170.093349404017
"409","log10Dref",2.32095526880146
"410","zT",28.850092756645
"411","zRH",245.64054689261
"412","log10Dref",2.40157890072233
"413","zT",29.4076325115063
"414","zRH",245.423204109763
"415","log10Dref",2.52941676432904
"416","zT",28.3103635864198
"417","zRH",164.168497879617
"418","log10Dref",2.38744457869499
"419","zT",28.7086965637341
"420","zRH",214.562912897873
"421","log10Dref",2.48891038916562
"422","zT",27.7568444900218
"423","zRH",231.61123920005
"424","log10Dref",2.23216206660522
"425","zT",30.8759566026768
"426","zRH",227.85216420621
"427","log10Dref",2.30883616977656
"428","zT",29.2956849903478
"429","zRH",316.7223631848
"430","log10Dref",2.38510888481921
"431","zT",29.2848565164494
"432","zRH",280.090249157654
"433","log10Dref",2.41808580726997
"434","zT",27.9457195655412
"435","zRH",303.228644664201
"436","log10Dref",2.4346255765398
"437","zT",28.2516878813981
"438","zRH",411.165842420101
"439","log10Dref",2.49071093138471
"440","zT",28.3569133770815
"441","zRH",173.73175092918
"442","log10Dref",2.61831727116125
"443","zT",27.9645667228261
"444","zRH",183.714047181358
"445","log10Dref",2.27721465975258
"446","zT",29.3293613569379
"447","zRH",348.890764033317
"448","log10Dref",2.48854681050851
"449","zT",27.9955804302627
"450","zRH",130.733452363927
"451","log10Dref",2.481736310615
"452","zT",28.0417260296673
"453","zRH",159.520508403647
"454","log10Dref",2.42305466986067
"455","zT",28.8870762125401
"456","zRH",245.178030964289
"457","log10Dref",2.38330959282728
"458","zT",29.054009938908
"459","zRH",141.708686274099
"460","log10Dref",2.43490258696989
"461","zT",28.5214192378571
"462","zRH",193.633454039329
"463","log10Dref",2.30905421239593
"464","zT",29.3310926714637
"465","zRH",310.613613710911
"466","log10Dref",2.59704549459916
"467","zT",27.6844442335948
"468","zRH",166.258967987198
"469","log10Dref",2.38670878423512
"470","zT",28.7179867336719
"471","zRH",266.646814269616
"472","log10Dref",2.35351741218029
"473","zT",29.189190714352
"474","zRH",266.449564636712
"475","log10Dref",2.45721067179605
"476","zT",28.3293913905733
"477","zRH",195.452263054161
"478","log10Dref",2.41272094783525
"479","zT",29.0498257894944
"480","zRH",191.903540645305
"481","log10Dref",2.33003993620616
"482","zT",29.3120723212263
"483","zRH",281.569138147779
"484","log10Dref",2.2962087311665
"485","zT",29.0143017380163
"486","zRH",341.816202640242
"487","log10Dref",2.33159408783365
"488","zT",29.247464814833
"489","zRH",216.871404590017
"490","log10Dref",2.59215826796622
"491","zT",27.6748976496337
"492","zRH",153.860906234826
"493","log10Dref",2.45365943928148
"494","zT",28.702829418009
"495","zRH",240.358210170347
"496","log10Dref",2.21535697752553
"497","zT",29.6990759712486
"498","zRH",593.711596128863
"499","log10Dref",2.31996758300343
"500","zT",29.1159407792941
"501","zRH",237.418499614351
"502","log10Dref",2.4138494101968
"503","zT",28.4697919162332
"504","zRH",256.191807215059
"505","log10Dref",2.49715645790744
"506","zT",28.3590069027405
"507","zRH",197.641431365079
"508","log10Dref",2.44147485988332
"509","zT",28.359701709897
"510","zRH",152.838054159727
"511","log10Dref",2.26677312482189
"512","zT",29.445255670094
"513","zRH",565.219860236155
"514","log10Dref",2.45178333316804
"515","zT",28.2751850806401
"516","zRH",314.105405684875
"517","log10Dref",2.44567767513078
"518","zT",28.25325670802
"519","zRH",203.634685352079
"520","log10Dref",2.42025941015436
"521","zT",28.5296457972083
"522","zRH",296.379081157313
"523","log10Dref",2.15999674851744
"524","zT",30.3330972336494
"525","zRH",570.02999152203
"526","log10Dref",2.41736042205488
"527","zT",28.4354970461339
"528","zRH",181.378304512721
"529","log10Dref",2.40268148913918
"530","zT",28.6096901864599
"531","zRH",221.14285184385
"532","log10Dref",2.28349781466357
"533","zT",29.5306613718668
"534","zRH",546.41813252694
"535","log10Dref",2.51478616578054
"536","zT",28.7135998411753
"537","zRH",133.012455643779
"538","log10Dref",2.44634945984452
"539","zT",27.8025732555362
"540","zRH",293.148696741043
"541","log10Dref",2.29858669793335
"542","zT",29.0139774210182
"543","zRH",353.83434664321
"544","log10Dref",2.34883269668409
"545","zT",29.1549964685999
"546","zRH",185.33282233573
"547","log10Dref",2.34584524494997
"548","zT",29.8404113916787
"549","zRH",237.412241827094
"550","log10Dref",2.44203665738052
"551","zT",28.7876491904586
"552","zRH",281.430352615083
"553","log10Dref",2.38734881740793
"554","zT",28.4472252985247
"555","zRH",309.469670132089
"556","log10Dref",2.34627376184271
"557","zT",28.2518470297374
"558","zRH",308.228492537042
"559","log10Dref",2.57634524440307
"560","zT",27.7923637482412
"561","zRH",125.541989255193
"562","log10Dref",2.37437195319579
"563","zT",29.2653663235375
"564","zRH",256.307085040089
"565","log10Dref",2.40161888461456
"566","zT",28.6252211934823
"567","zRH",297.774231776111
"568","log10Dref",2.32312756057418
"569","zT",28.9769412888608
"570","zRH",327.135872569651
"571","log10Dref",2.25147880829444
"572","zT",29.9095544243964
"573","zRH",567.917416831093
"574","log10Dref",2.32041495117532
"575","zT",29.1198906362688
"576","zRH",316.454360242993
"577","log10Dref",2.27490727162943
"578","zT",28.8860492266351
"579","zRH",279.502893334739
"580","log10Dref",2.35774970657545
"581","zT",28.5814627693632
"582","zRH",416.094408093624
"583","log10Dref",2.40709055213625
"584","zT",29.0469457249496
"585","zRH",264.007469297977
"586","log10Dref",2.52635381487899
"587","zT",28.1052109000824
"588","zRH",141.896788417171
"589","log10Dref",2.14897736103037
"590","zT",29.3802936626785
"591","zRH",1943.06388052827
"592","log10Dref",2.44337189820773
"593","zT",28.570750894743
"594","zRH",252.817152430842
"595","log10Dref",2.22410448356337
"596","zT",30.1311137900303
"597","zRH",563.64152421583
"598","log10Dref",2.53139002553487
"599","zT",28.4833844606259
"600","zRH",180.028876916139
"601","log10Dref",2.34877460324752
"602","zT",28.7897061756626
"603","zRH",304.249140367156
"604","log10Dref",2.40361080891173
"605","zT",28.778457237202
"606","zRH",202.71563733806
"607","log10Dref",2.22113118759246
"608","zT",29.9236375212551
"609","zRH",518.644893635646
"610","log10Dref",2.2924330276345
"611","zT",29.4674117334348
"612","zRH",232.731713396864
"613","log10Dref",2.53636303868741
"614","zT",28.2039931711556
"615","zRH",171.796780722137
"616","log10Dref",2.32993909457675
"617","zT",28.2527612579241
"618","zRH",643.647716592692
"619","log10Dref",2.30308742572693
"620","zT",28.6247009553063
"621","zRH",206.623506198929
"622","log10Dref",2.41058743174367
"623","zT",28.4119983487546
"624","zRH",225.294245697299
"625","log10Dref",2.34570756507252
"626","zT",28.9649722075159
"627","zRH",228.831416227899
"628","log10Dref",2.37435783706448
"629","zT",28.9211028717116
"630","zRH",264.263059587938
"631","log10Dref",2.33280702870958
"632","zT",29.7767675555354
"633","zRH",207.581394734257
"634","log10Dref",2.45497672698243
"635","zT",28.4818374263839
"636","zRH",230.5703263081
"637","log10Dref",2.44151821167302
"638","zT",29.239357623972
"639","zRH",188.234179113257
"640","log10Dref",2.30440864597137
"641","zT",29.1938442346395
"642","zRH",525.942001657093
"643","log10Dref",2.39370984755297
"644","zT",28.4331253555434
"645","zRH",205.852515679765
"646","log10Dref",2.27549212657893
"647","zT",29.3648976275022
"648","zRH",382.928108579265
"649","log10Dref",2.36998809972579
"650","zT",29.8529892840759
"651","zRH",231.889260705534
"652","log10Dref",2.35766286658109
"653","zT",28.8706013427735
"654","zRH",492.225186690242
"655","log10Dref",2.33337393078202
"656","zT",28.8111203795814
"657","zRH",413.761455749217
"658","log10Dref",2.46069791809476
"659","zT",28.1045860569258
"660","zRH",336.029826058509
"661","log10Dref",2.39013329697706
"662","zT",28.8892448756095
"663","zRH",251.755775897678
"664","log10Dref",2.14756540085789
"665","zT",30.2678373058072
"666","zRH",524.048564395158
"667","log10Dref",2.27575987740294
"668","zT",29.213432215566
"669","zRH",377.152736067141
"670","log10Dref",2.28354689710351
"671","zT",29.1758393613669
"672","zRH",422.05198749565
"673","log10Dref",2.38025380007832
"674","zT",29.2807519760561
"675","zRH",272.219321337522
"676","log10Dref",2.44251597665246
"677","zT",28.9050531572078
"678","zRH",233.903433355321
"679","log10Dref",2.46552687658785
"680","zT",28.1307754238783
"681","zRH",174.024757704078
"682","log10Dref",2.37425017508084
"683","zT",29.7554289732202
"684","zRH",191.706796412115
"685","log10Dref",2.14868437564314
"686","zT",30.1513153515543
"687","zRH",398.957286860673
"688","log10Dref",2.39081309477649
"689","zT",28.7574278948364
"690","zRH",247.52481706404
"691","log10Dref",2.17107500401203
"692","zT",30.2155720024045
"693","zRH",613.942800851991
"694","log10Dref",2.31464212972916
"695","zT",28.551713694822
"696","zRH",263.347113553694
"697","log10Dref",2.21154635895452
"698","zT",29.5108497664412
"699","zRH",232.247436801526
"700","log10Dref",2.40582437790775
"701","zT",29.1189388305696
"702","zRH",220.971040392292
"703","log10Dref",2.3559538775518
"704","zT",28.9274086245536
"705","zRH",278.625200540972
"706","log10Dref",2.27852546474584
"707","zT",29.185452054255
"708","zRH",243.216394376488
"709","log10Dref",2.35852413538717
"710","zT",28.7258108277436
"711","zRH",281.801246109183
"712","log10Dref",2.49444362418799
"713","zT",28.036937392158
"714","zRH",173.308855152256
"715","log10Dref",2.36903317000555
"716","zT",28.6610463420629
"717","zRH",216.461517901876
"718","log10Dref",2.42143753504393
"719","zT",28.1961178240832
"720","zRH",152.016155243381
"721","log10Dref",2.42691870236302
"722","zT",28.9754086056136
"723","zRH",223.608063168683
"724","log10Dref",2.45143326720284
"725","zT",28.4485948258702
"726","zRH",199.050738234564
"727","log10Dref",2.41842424258108
"728","zT",28.9221338164686
"729","zRH",194.266304719001
"730","log10Dref",2.37484623281722
"731","zT",29.2544861425822
"732","zRH",202.249380913333
"733","log10Dref",2.33522246824494
"734","zT",28.6307252858312
"735","zRH",328.570477480516
"736","log10Dref",2.43104598646298
"737","zT",28.6209321575543
"738","zRH",151.194639062049
"739","log10Dref",2.32896843029175
"740","zT",28.9384021022146
"741","zRH",286.156195704372
"742","log10Dref",2.32774486014426
"743","zT",28.9755841719024
"744","zRH",350.706801401692
"745","log10Dref",2.44484928313054
"746","zT",28.5072984171129
"747","zRH",228.95731767669
"748","log10Dref",2.54798623135118
"749","zT",27.6342912193242
"750","zRH",232.495377473103
"751","log10Dref",2.43808339496046
"752","zT",28.6024333532049
"753","zRH",233.636251252631
"754","log10Dref",2.46130365785716
"755","zT",28.4217188804319
"756","zRH",194.353112844288
"757","log10Dref",2.42850432608499
"758","zT",28.9417795241195
"759","zRH",193.691274073409
"760","log10Dref",2.41716446947436
"761","zT",28.2562714048765
"762","zRH",391.581577862804
"763","log10Dref",2.33657445774279
"764","zT",29.3457314242912
"765","zRH",302.476934251702
"766","log10Dref",2.4171370923107
"767","zT",28.2167638358884
"768","zRH",223.203374012171
"769","log10Dref",2.4101691275208
"770","zT",28.1240798854973
"771","zRH",370.254168026736
"772","log10Dref",2.36477730331709
"773","zT",29.1268537900976
"774","zRH",422.823724947775
"775","log10Dref",2.43110124208008
"776","zT",28.4386583777719
"777","zRH",203.602759737602
"778","log10Dref",2.40733246551959
"779","zT",28.6075488597021
"780","zRH",323.807046735901
"781","log10Dref",2.38440844488358
"782","zT",28.5379062958771
"783","zRH",348.07769462557
"784","log10Dref",2.45744327264192
"785","zT",28.072193721826
"786","zRH",198.819639338462
"787","log10Dref",2.3596321794422
"788","zT",28.7396579270278
"789","zRH",293.888678033476
"790","log10Dref",2.37111167277087
"791","zT",28.7144376828377
"792","zRH",181.228140798678
"793","log10Dref",2.29512510429102
"794","zT",29.7452728385723
"795","zRH",318.360348861807
"796","log10Dref",2.3225011524025
"797","zT",29.0667471173923
"798","zRH",227.69276259908
"799","log10Dref",2.25611456665328
"800","zT",28.9311084564773
"801","zRH",930.104138708134
"802","log10Dref",2.39762243252793
"803","zT",28.5307988541252
"804","zRH",250.42476466336
"805","log10Dref",2.46145354487779
"806","zT",28.297447518771
"807","zRH",271.836471040828
"808","log10Dref",2.21804176267175
"809","zT",30.1305455347613
"810","zRH",288.79029137868
"811","log10Dref",2.2153012514755
"812","zT",29.3258044258755
"813","zRH",360.049948498516
"814","log10Dref",2.32710585702248
"815","zT",29.9423861924273
"816","zRH",218.410948330132
"817","log10Dref",2.32996046672904
"818","zT",29.5868362734144
"819","zRH",228.788874339673
"820","log10Dref",2.38662152442964
"821","zT",28.96982235912
"822","zRH",244.789493036449
"823","log10Dref",2.34188502374955
"824","zT",28.3882345980222
"825","zRH",420.573307945222
"826","log10Dref",2.32903622723011
"827","zT",28.892706109948
"828","zRH",357.737915396398
"829","log10Dref",2.37070704165981
"830","zT",28.6091392236578
"831","zRH",306.885246003348
"832","log10Dref",2.35122399701514
"833","zT",28.4969838612895
"834","zRH",212.446996899224
"835","log10Dref",2.30902551228746
"836","zT",29.5610335399967
"837","zRH",264.481395063635
"838","log10Dref",2.14349882768065
"839","zT",29.9846516086962
"840","zRH",351.573009074824
"841","log10Dref",2.29004448921543
"842","zT",29.5537731255482
"843","zRH",226.210240690363
"844","log10Dref",2.37042091902333
"845","zT",28.3970181487327
"846","zRH",239.357957568672
"847","log10Dref",2.50015898903253
"848","zT",28.3939544217715
"849","zRH",202.209405084323
"850","log10Dref",2.43237752314041
"851","zT",28.1168093191077
"852","zRH",151.087326634777
"853","log10Dref",2.20735476802603
"854","zT",29.6848262816991
"855","zRH",1292.60492718705
"856","log10Dref",2.49880053685874
"857","zT",28.6459465434692
"858","zRH",156.36496880108
"859","log10Dref",2.1770169891266
"860","zT",29.7771085064348
"861","zRH",790.054224811017
"862","log10Dref",2.27589218760997
"863","zT",30.0116394260081
"864","zRH",298.673478898061
"865","log10Dref",2.26333125211256
"866","zT",29.317203706362
"867","zRH",470.767153678389
"868","log10Dref",2.4207368297859
"869","zT",28.5584159128296
"870","zRH",258.404790730997
"871","log10Dref",2.27541028841974
"872","zT",29.1855744667874
"873","zRH",278.038069382803
"874","log10Dref",2.34678333740617
"875","zT",28.677059374189
"876","zRH",416.253806498649
"877","log10Dref",2.52089745297722
"878","zT",27.9753443291959
"879","zRH",223.472320463874
"880","log10Dref",2.30260114569934
"881","zT",28.3906580857167
"882","zRH",474.319741465742
"883","log10Dref",2.31191553115745
"884","zT",29.0369335629445
"885","zRH",255.204114417933
"886","log10Dref",2.3797183189137
"887","zT",29.0123561393758
"888","zRH",193.540599217237
"889","log10Dref",2.42622515618101
"890","zT",28.5706616711752
"891","zRH",357.284239177784
"892","log10Dref",2.43956901512477
"893","zT",29.3239899012047
"894","zRH",187.336207192483
"895","log10Dref",2.482431253753
"896","zT",28.4193296129193
"897","zRH",218.340565390195
"898","log10Dref",2.37319955012984
"899","zT",28.6659185892394
"900","zRH",461.340448605046
"901","log10Dref",2.32608880863228
"902","zT",29.2306349259184
"903","zRH",197.066955501168
"904","log10Dref",2.4694101969595
"905","zT",28.0062113640191
"906","zRH",230.278179169113
"907","log10Dref",2.39085709024034
"908","zT",28.9297029734736
"909","zRH",247.767235892738
"910","log10Dref",2.3657608776897
"911","zT",29.3182719455341
"912","zRH",199.775536503077
"913","log10Dref",2.37110424663523
"914","zT",28.7976560190768
"915","zRH",294.378072347709
"916","log10Dref",2.40341170577264
"917","zT",28.0811012088589
"918","zRH",349.993344903068
"919","log10Dref",2.29618757455568
"920","zT",29.6285013303011
"921","zRH",185.684380928558
"922","log10Dref",2.37602948025831
"923","zT",28.4375024139357
"924","zRH",303.185308694566
"925","log10Dref",2.22458175008473
"926","zT",29.5061326990589
"927","zRH",348.305809248189
"928","log10Dref",2.41231630129428
"929","zT",28.466655135204
"930","zRH",188.244230879189
"931","log10Dref",2.223556913182
"932","zT",30.1421639616743
"933","zRH",299.967274696519
"934","log10Dref",2.30352895799668
"935","zT",28.9282737883631
"936","zRH",188.787689468283
"937","log10Dref",2.3669138362468
"938","zT",29.293697015266
"939","zRH",227.080163939348
"940","log10Dref",2.29744517415863
"941","zT",29.3334429292799
"942","zRH",430.491691182749
"943","log10Dref",2.29468970966836
"944","zT",29.2961973909371
"945","zRH",382.504474057548
"946","log10Dref",2.39204222039501
"947","zT",28.8699030631545
"948","zRH",232.323421561852
"949","log10Dref",2.33300656407083
"950","zT",28.6691907677101
"951","zRH",326.490608534916
"952","log10Dref",2.28050995053271
"953","zT",29.4977965240177
"954","zRH",264.558373743575
"955","log10Dref",2.3922174167789
"956","zT",28.5847027861074
"957","zRH",292.759939100624
"958","log10Dref",2.4461816995601
"959","zT",27.8557542550771
"960","zRH",202.969690559533
"961","log10Dref",2.45562329392554
"962","zT",28.8805654640944
"963","zRH",189.937676164558
"964","log10Dref",2.40277269144084
"965","zT",29.2937376866868
"966","zRH",246.055142656362
"967","log10Dref",2.46211821879118
"968","zT",28.8467766695064
"969","zRH",263.299310022451
"970","log10Dref",2.14612402357767
"971","zT",30.2654805234703
"972","zRH",994.683189438407
"973","log10Dref",2.44632470675058
"974","zT",28.0350101861746
"975","zRH",255.169004092681
"976","log10Dref",2.35141483442628
"977","zT",28.6479822709234
"978","zRH",258.332485747721
"979","log10Dref",2.27039348842046
"980","zT",29.3826822156932
"981","zRH",292.931545791824
"982","log10Dref",2.34298845941394
"983","zT",28.8342378141859
"984","zRH",317.540697569094
"985","log10Dref",2.42298024291288
"986","zT",28.5167949828446
"987","zRH",264.870297051295
"988","log10Dref",2.34536421097224
"989","zT",28.3609234769142
"990","zRH",298.590996577552
"991","log10Dref",2.24260228913821
"992","zT",29.4125011023802
"993","zRH",267.8861234944
"994","log10Dref",2.25025806510573
"995","zT",29.0656852826794
"996","zRH",545.627349705277
"997","log10Dref",2.497648314797
"998","zT",28.4089988462761
"999","zRH",145.899164274873
"1000","log10Dref",2.27568992101409
"1001","zT",29.3387434053988
"1002","zRH",297.885706303402
"1003","log10Dref",2.33419061442167
"1004","zT",28.937877657136
"1005","zRH",251.154263638996
"1006","log10Dref",2.28912511344467
"1007","zT",28.9458409703428
"1008","zRH",415.472193278676
"1009","log10Dref",2.36013593258306
"1010","zT",28.5425727984252
"1011","zRH",319.275232294786
"1012","log10Dref",2.5204194559766
"1013","zT",28.8362306630515
"1014","zRH",178.475366712718
"1015","log10Dref",2.35327716147164
"1016","zT",29.1184466047914
"1017","zRH",247.919261708328
"1018","log10Dref",2.29345805124623
"1019","zT",29.8779920004318
"1020","zRH",173.658607332494
"1021","log10Dref",2.4701664047034
"1022","zT",28.3165649203334
"1023","zRH",187.330776161979
"1024","log10Dref",2.39617475478936
"1025","zT",28.9703160647434
"1026","zRH",223.936994989916
"1027","log10Dref",2.26657378772083
"1028","zT",29.0518579323679
"1029","zRH",322.057642592129
"1030","log10Dref",2.3908498949478
"1031","zT",29.1725594015363
"1032","zRH",165.943038979477
"1033","log10Dref",2.44788462248521
"1034","zT",28.0898479245642
"1035","zRH",234.330853819665
"1036","log10Dref",2.1983255491951
"1037","zT",29.873717676229
"1038","zRH",610.672482051552
"1039","log10Dref",2.35007203097119
"1040","zT",28.9083538678357
"1041","zRH",220.481349549611
"1042","log10Dref",2.34255511802413
"1043","zT",28.8674502797171
"1044","zRH",292.045915525543
"1045","log10Dref",2.2575189022307
"1046","zT",29.716804677298
"1047","zRH",350.107261868523
"1048","log10Dref",2.42511845988359
"1049","zT",28.6465238671772
"1050","zRH",181.702686127706
"1051","log10Dref",2.31498171967242
"1052","zT",29.4633788732593
"1053","zRH",200.369167760006
"1054","log10Dref",2.54805711601658
"1055","zT",27.63879619258
"1056","zRH",155.061928972009
"1057","log10Dref",2.37798011352758
"1058","zT",28.6097548346814
"1059","zRH",373.411926200762
"1060","log10Dref",2.33345502163224
"1061","zT",29.1946685374543
"1062","zRH",311.525796017891
"1063","log10Dref",2.34107025121891
"1064","zT",29.2138868321579
"1065","zRH",251.984210267998
"1066","log10Dref",2.339823986318
"1067","zT",28.8205330030941
"1068","zRH",240.440416685354
"1069","log10Dref",2.40514355813398
"1070","zT",29.2615402696735
"1071","zRH",193.045929853174
"1072","log10Dref",2.25719869552089
"1073","zT",29.2251278138099
"1074","zRH",349.609785744838
"1075","log10Dref",2.451833347399
"1076","zT",28.7663545580563
"1077","zRH",200.503232329979
"1078","log10Dref",2.43761430169862
"1079","zT",28.3190249099154
"1080","zRH",262.420742433711
"1081","log10Dref",2.37009179847747
"1082","zT",28.6488123499783
"1083","zRH",254.990790501521
"1084","log10Dref",2.34169135345502
"1085","zT",29.0638401937122
"1086","zRH",205.723680798331
"1087","log10Dref",2.27400832426748
"1088","zT",29.4482682866582
"1089","zRH",312.897478571056
"1090","log10Dref",2.37698079528018
"1091","zT",29.517479339713
"1092","zRH",247.313852038252
"1093","log10Dref",2.16514236492298
"1094","zT",29.7597117684916
"1095","zRH",457.713139972773
"1096","log10Dref",2.28828597685942
"1097","zT",29.841867209374
"1098","zRH",252.40508380746
"1099","log10Dref",2.39914813024586
"1100","zT",29.2126879744654
"1101","zRH",247.795223507737
"1102","log10Dref",2.49916116171077
"1103","zT",28.4659978748412
"1104","zRH",206.316975503807
"1105","log10Dref",2.37228329585457
"1106","zT",28.9897055410137
"1107","zRH",319.929601376784
"1108","log10Dref",2.39733581189753
"1109","zT",28.3159165533275
"1110","zRH",209.870238734071
"1111","log10Dref",2.29938811137297
"1112","zT",30.2620060123101
"1113","zRH",209.680200092119
"1114","log10Dref",2.30532518449882
"1115","zT",29.6839333974738
"1116","zRH",342.393212619922
"1117","log10Dref",2.49385143000877
"1118","zT",28.1828694851114
"1119","zRH",173.976547067729
"1120","log10Dref",2.32365509247768
"1121","zT",28.4374705629824
"1122","zRH",187.463634017674
"1123","log10Dref",2.25320594631055
"1124","zT",29.7609765235381
"1125","zRH",276.914548723066
"1126","log10Dref",2.22923681893
"1127","zT",29.2547847601611
"1128","zRH",313.617664886571
"1129","log10Dref",2.35337133587939
"1130","zT",29.2770955621508
"1131","zRH",331.92599467606
"1132","log10Dref",2.48948290457894
"1133","zT",28.5227899936463
"1134","zRH",142.282896730282
"1135","log10Dref",2.41469993796792
"1136","zT",29.0818032501757
"1137","zRH",238.65513767129
"1138","log10Dref",2.24864770326248
"1139","zT",30.1036019870758
"1140","zRH",350.086500132458
"1141","log10Dref",2.39663447081662
"1142","zT",28.5893002663629
"1143","zRH",187.741765513641
"1144","log10Dref",2.44521795741538
"1145","zT",28.2442074538257
"1146","zRH",193.742394057982
"1147","log10Dref",2.34939822984625
"1148","zT",28.7473657383335
"1149","zRH",259.258304184325
"1150","log10Dref",2.3690689146247
"1151","zT",29.3300632377633
"1152","zRH",232.165149584742
"1153","log10Dref",2.21833063380683
"1154","zT",29.761108649008
"1155","zRH",670.880696754067
"1156","log10Dref",2.2932143494088
"1157","zT",29.3276097023812
"1158","zRH",522.809854635861
"1159","log10Dref",2.26896623844839
"1160","zT",29.2595063317777
"1161","zRH",402.424200723544
"1162","log10Dref",2.35010826926128
"1163","zT",29.3128689260457
"1164","zRH",369.322106809846
"1165","log10Dref",2.24428566053042
"1166","zT",29.7324862028813
"1167","zRH",568.433899429097
"1168","log10Dref",2.34870928564925
"1169","zT",28.8420773576142
"1170","zRH",207.01987977654
"1171","log10Dref",2.45925183149781
"1172","zT",28.3828410049089
"1173","zRH",237.544470699455
"1174","log10Dref",2.4454546011634
"1175","zT",28.6867247483235
"1176","zRH",157.8010627558
"1177","log10Dref",2.23401046346488
"1178","zT",29.7721990883125
"1179","zRH",366.060048941235
"1180","log10Dref",2.44822887181499
"1181","zT",28.3753551900604
"1182","zRH",236.027508263819
"1183","log10Dref",2.4353125306026
"1184","zT",28.5463157295892
"1185","zRH",231.085590232429
"1186","log10Dref",2.52364695512046
"1187","zT",27.877291859805
"1188","zRH",198.305700120236
"1189","log10Dref",2.25394329306537
"1190","zT",29.344843159101
"1191","zRH",305.510801349816
"1192","log10Dref",2.40392422156102
"1193","zT",28.1581169680308
"1194","zRH",268.072254509544
"1195","log10Dref",2.383783985029
"1196","zT",28.8116170014444
"1197","zRH",256.540746701214
"1198","log10Dref",2.44742655743252
"1199","zT",28.8322172869707
"1200","zRH",217.911936868219
"1201","log10Dref",2.26588327613096
"1202","zT",29.9364857619432
"1203","zRH",246.434908533403
"1204","log10Dref",2.45938309450105
"1205","zT",28.3935594960224
"1206","zRH",172.462953923829
"1207","log10Dref",2.41759711445303
"1208","zT",28.5633434283175
"1209","zRH",202.300878527701
"1210","log10Dref",2.21569053857863
"1211","zT",30.8384783567302
"1212","zRH",5042.03939214466
"1213","log10Dref",2.37644337723309
"1214","zT",28.6365635508033
"1215","zRH",227.962284069794
"1216","log10Dref",2.28963152796627
"1217","zT",29.0475812915223
"1218","zRH",390.57282494591
"1219","log10Dref",2.38425245899676
"1220","zT",28.7773789910253
"1221","zRH",196.46313903573
"1222","log10Dref",2.34039169096521
"1223","zT",28.7259846922158
"1224","zRH",225.57707058532
"1225","log10Dref",2.3724784029947
"1226","zT",28.9598543038575
"1227","zRH",250.72037006551
"1228","log10Dref",2.35577469933254
"1229","zT",29.1707210940902
"1230","zRH",288.022901236486
"1231","log10Dref",2.38812286468961
"1232","zT",28.1962340892212
"1233","zRH",355.640981614182
"1234","log10Dref",2.41228654480601
"1235","zT",28.6739016250318
"1236","zRH",285.551832196672
"1237","log10Dref",2.38181114397437
"1238","zT",28.2712516916596
"1239","zRH",327.202500702917
"1240","log10Dref",2.35091666414859
"1241","zT",29.0657804976777
"1242","zRH",279.794510501334
"1243","log10Dref",2.58910299792136
"1244","zT",27.44285843598
"1245","zRH",214.835210363753
"1246","log10Dref",2.24980596146321
"1247","zT",29.9224557373145
"1248","zRH",295.282143811187
"1249","log10Dref",2.34509699879485
"1250","zT",28.560316836723
"1251","zRH",348.388537231492
"1252","log10Dref",2.42842164031847
"1253","zT",28.6679891099254
"1254","zRH",205.979712885067
"1255","log10Dref",2.36693099692368
"1256","zT",29.2493867422711
"1257","zRH",220.260611949788
"1258","log10Dref",2.28270597243514
"1259","zT",29.7327571389027
"1260","zRH",446.42569261083
"1261","log10Dref",2.41734248178651
"1262","zT",28.4362019572813
"1263","zRH",178.582213041039
"1264","log10Dref",2.45013056149158
"1265","zT",28.3127820112999
"1266","zRH",187.741104017093
"1267","log10Dref",2.36272700186908
"1268","zT",28.7270735635226
